00 000 96 000 US US Total Mig - US & For            3389058    6423519   160495757    24479
00 000 97 000 US US Total Mig - US                  3185724    6107560   155248779    25306
00 000 98 000 US US Total Mig - Foreign              203334     315959     5246978    12444
