00 000 96 000 US US Total Mig - US & For            3288244    6299458   159921258    25209
00 000 97 000 US US Total Mig - US                  3185724    6107560   155248779    25306
00 000 98 000 US US Total Mig - Foreign              102520     191898     4672479    23097
