09 000 12 000 FL FLORIDA                               5258       9451      515146    29083
09 000 25 000 MA MASSACHUSETTS                         5015       7530      341182    29924
09 000 06 000 CA CALIFORNIA                            2504       3917      213924    31636
09 000 37 000 NC NORTH CAROLINA                        2026       3986      150709    30596
09 000 34 000 NJ NEW JERSEY                            1839       3333      179485    45928
09 000 42 000 PA PENNSYLVANIA                          1599       2827      129259    32082
09 000 51 000 VA VIRGINIA                              1468       2701       98782    30937
09 000 48 000 TX TEXAS                                 1387       2787      134980    38461
09 000 57 000 FR Foreign                               1379       2451      117730    22229
09 000 13 000 GA GEORGIA                               1220       2503       81704    26855
09 000 44 000 RI RHODE ISLAND                          1149       1768       62591    28807
09 000 45 000 SC SOUTH CAROLINA                         949       1909       70176    31117
09 000 33 000 NH NEW HAMPSHIRE                          769       1286       51990    33354
09 000 24 000 MD MARYLAND                               730       1256       50289    33332
09 000 17 000 IL ILLINOIS                               725       1286       82057    40749
09 000 23 000 ME MAINE                                  716       1248       42503    29935
09 000 04 000 AZ ARIZONA                                701       1159       50209    31735
09 000 53 000 WA WASHINGTON                             639       1225       40694    35874
09 000 08 000 CO COLORADO                               554        886       49644    29095
09 000 39 000 OH OHIO                                   552       1114       41262    30325
09 000 50 000 VT VERMONT                                500        812       32935    24950
09 000 47 000 TN TENNESSEE                              407        807       25578    31911
09 000 26 000 MI MICHIGAN                               347        667       31311    40384
09 000 11 000 DC DISTRICT OF COLUMBIA                   312        352       15896    29223
09 000 32 000 NV NEVADA                                 312        512       17054    29374
09 000 27 000 MN MINNESOTA                              251        496       22785    54829
09 000 18 000 IN INDIANA                                249        533       18703    39999
09 000 55 000 WI WISCONSIN                              232        480       25874    46135
09 000 29 000 MO MISSOURI                               221        424       14378    32499
09 000 19 000 IA IOWA                                   213        354        9917    35624
09 000 41 000 OR OREGON                                 209        316       38126    28288
09 000 15 000 HI HAWAII                                 200        322        9254    26249
09 000 01 000 AL ALABAMA                                198        398        8911    23749
09 000 21 000 KY KENTUCKY                               196        397       11894    28749
09 000 22 000 LA LOUISIANA                              160        273        8037    23970
09 000 35 000 NM NEW MEXICO                             160        245       15740    31666
09 000 49 000 UT UTAH                                   143        260        7928    20937
09 000 40 000 OK OKLAHOMA                               140        262       10348    26457
09 000 10 000 DE DELAWARE                               127        229        7394    33570
09 000 05 000 AR ARKANSAS                                98        210       12444    39166
09 000 20 000 KS KANSAS                                  97        203        5666    28635
09 000 28 000 MS MISSISSIPPI                             94        172        3779    26943
09 000 54 000 WV WEST VIRGINIA                           75        158        3905    28499
09 000 30 000 MT MONTANA                                 66        119        5940    21249
09 000 02 000 AK ALASKA                                  65         98        2130    22142
09 000 16 000 ID IDAHO                                   62        108        4399    22142
09 000 31 000 NE NEBRASKA                                54        113        4617    38213
09 000 56 000 WY WYOMING                                 52         79       33613    22499
09 000 46 000 SD SOUTH DAKOTA                            24         42        2164    32499
09 000 38 000 ND NORTH DAKOTA                            17         25         466    18332
10 000 96 000 DE DE Total Mig - US & For              13657      24597      734474    29341
10 000 97 000 DE DE Total Mig - US                    13373      24075      721591    29491
10 000 98 000 DE DE Total Mig - Foreign                 284        522       12883    24534
10 000 10 000 DE DE Non-Migrants                     327251     682893    20796218    38934
10 000 42 000 PA PENNSYLVANIA                          3063       5579      178309    34004
10 000 24 000 MD MARYLAND                              2203       3811       94930    26452
10 000 12 000 FL FLORIDA                                958       1713       67414    28252
10 000 34 000 NJ NEW JERSEY                             912       1600       50703    35329
10 000 51 000 VA VIRGINIA                               745       1287       39355    27961
10 000 36 000 NY NEW YORK                               715       1185       32865    24213
10 000 37 000 NC NORTH CAROLINA                         580       1126       33498    25402
10 000 06 000 CA CALIFORNIA                             460        746       26073    30233
10 000 48 000 TX TEXAS                                  442        893       28151    30916
10 000 13 000 GA GEORGIA                                348        681       16231    25277
10 000 57 000 FR Foreign                                284        522       12883    24534
10 000 45 000 SC SOUTH CAROLINA                         251        499       15707    27655
10 000 39 000 OH OHIO                                   204        416       10361    27726
10 000 25 000 MA MASSACHUSETTS                          186        290        8064    27793
10 000 17 000 IL ILLINOIS                               165        341       11794    41749
10 000 04 000 AZ ARIZONA                                162        269        7692    32749
10 000 47 000 TN TENNESSEE                              147        263        8599    24443
10 000 09 000 CT CONNECTICUT                            116        186        6166    36363
10 000 08 000 CO COLORADO                               110        200        5418    25937
10 000 53 000 WA WASHINGTON                             107        181        5837    34999
10 000 18 000 IN INDIANA                                 99        194        5358    29166
10 000 54 000 WV WEST VIRGINIA                           95        200        4447    18749
10 000 26 000 MI MICHIGAN                                93        177        5899    37499
10 000 32 000 NV NEVADA                                  89        155        4299    25832
10 000 11 000 DC DISTRICT OF COLUMBIA                    85        116        3981    34582
10 000 21 000 KY KENTUCKY                                83        180        4044    24772
10 000 29 000 MO MISSOURI                                76        133        5857    27499
10 000 22 000 LA LOUISIANA                               70        126        3224    24374
10 000 01 000 AL ALABAMA                                 65        128        2934    24999
10 000 15 000 HI HAWAII                                  59         95        1768    21388
10 000 41 000 OR OREGON                                  49         85        2529    29687
10 000 55 000 WI WISCONSIN                               49        102        2322    38749
10 000 19 000 IA IOWA                                    47         95        3375    46249
10 000 27 000 MN MINNESOTA                               47         84        2825    37082
10 000 23 000 ME MAINE                                   46         91        2242    30832
10 000 40 000 OK OKLAHOMA                                44         93        1806    28749
10 000 33 000 NH NEW HAMPSHIRE                           41         76        4100    34374
10 000 05 000 AR ARKANSAS                                40         76        1486    24999
