13 000 32 000 NV NEVADA                                 702       1357       32726    24869
13 000 15 000 HI HAWAII                                 540       1247       22419    28653
13 000 02 000 AK ALASKA                                 503       1206       18854    29783
13 000 19 000 IA IOWA                                   449        818       19687    23437
13 000 41 000 OR OREGON                                 431        869       22343    24918
13 000 11 000 DC DISTRICT OF COLUMBIA                   428        627       23411    34518
13 000 35 000 NM NEW MEXICO                             422        806       17136    25657
13 000 54 000 WV WEST VIRGINIA                          401        715       14780    20610
13 000 49 000 UT UTAH                                   378        865       20314    29536
13 000 10 000 DE DELAWARE                               348        681       16231    25277
13 000 44 000 RI RHODE ISLAND                           344        727       16021    23785
13 000 31 000 NE NEBRASKA                               321        671       16323    22837
13 000 23 000 ME MAINE                                  294        571       10813    23602
13 000 33 000 NH NEW HAMPSHIRE                          289        557       14148    25760
13 000 16 000 ID IDAHO                                  170        378        6183    21666
13 000 50 000 VT VERMONT                                161        257        6527    23863
13 000 30 000 MT MONTANA                                130        255        4017    21590
13 000 56 000 WY WYOMING                                120        230        4581    25832
13 000 46 000 SD SOUTH DAKOTA                            99        207        5432    25499
13 000 38 000 ND NORTH DAKOTA                            98        199        3873    26730
15 000 96 000 HI HI Total Mig - US & For              26452      48734     1173903    24572
15 000 97 000 HI HI Total Mig - US                    23630      43865     1082942    25117
15 000 98 000 HI HI Total Mig - Foreign                2822       4869       90961    19201
15 000 15 000 HI HI Non-Migrants                     495681    1002939    27232139    36037
15 000 06 000 CA CALIFORNIA                            5398       9357      330204    27159
15 000 57 000 FR Foreign                               2822       4869       90961    19201
15 000 53 000 WA WASHINGTON                            1638       3103       77857    26878
15 000 48 000 TX TEXAS                                 1582       3225       56469    23248
15 000 12 000 FL FLORIDA                               1218       2222       45854    24901
15 000 51 000 VA VIRGINIA                              1015       2320       54705    39245
15 000 32 000 NV NEVADA                                 821       1517       33744    22443
15 000 36 000 NY NEW YORK                               772       1194       41185    24899
15 000 04 000 AZ ARIZONA                                744       1405       36539    26171
15 000 41 000 OR OREGON                                 732       1217       25016    19678
15 000 08 000 CO COLORADO                               679       1215       31770    24745
15 000 37 000 NC NORTH CAROLINA                         643       1404       24182    26099
15 000 17 000 IL ILLINOIS                               553        989       22613    23982
15 000 13 000 GA GEORGIA                                511       1108       19369    25797
15 000 24 000 MD MARYLAND                               453        867       22256    31102
15 000 26 000 MI MICHIGAN                               437        714       12271    18788
15 000 42 000 PA PENNSYLVANIA                           425        640       15006    20607
15 000 39 000 OH OHIO                                   411        673       14077    19999
15 000 49 000 UT UTAH                                   366        770       15345    22255
15 000 45 000 SC SOUTH CAROLINA                         343        676       12919    29411
15 000 02 000 AK ALASKA                                 316        684       13353    28999
15 000 25 000 MA MASSACHUSETTS                          297        427       11833    20794
15 000 29 000 MO MISSOURI                               291        613       10959    25142
15 000 34 000 NJ NEW JERSEY                             286        455       12014    24351
15 000 47 000 TN TENNESSEE                              246        520        9406    25937
15 000 55 000 WI WISCONSIN                              244        399       10261    19670
15 000 40 000 OK OKLAHOMA                               241        572        7700    24843
15 000 01 000 AL ALABAMA                                240        532        9574    27499
15 000 18 000 IN INDIANA                                236        433        8124    21785
15 000 27 000 MN MINNESOTA                              231        355       10869    22691
15 000 09 000 CT CONNECTICUT                            200        322        9254    26249
15 000 20 000 KS KANSAS                                 197        470        7685    26315
15 000 21 000 KY KENTUCKY                               185        415        5441    22395
15 000 35 000 NM NEW MEXICO                             183        306        8503    28461
15 000 22 000 LA LOUISIANA                              180        377        7262    23257
15 000 16 000 ID IDAHO                                  175        318        5842    22320
15 000 23 000 ME MAINE                                  119        211        4001    22726
15 000 19 000 IA IOWA                                   116        188        3800    18570
15 000 05 000 AR ARKANSAS                               111        234        3445    19230
15 000 30 000 MT MONTANA                                109        178        4209    19062
15 000 31 000 NE NEBRASKA                               104        193        4240    25499
15 000 44 000 RI RHODE ISLAND                            95        204        4968    40832
15 000 28 000 MS MISSISSIPPI                             85        176        2516    24772
15 000 33 000 NH NEW HAMPSHIRE                           85        127        3141    23437
15 000 10 000 DE DELAWARE                                59         95        1768    21388
15 000 11 000 DC DISTRICT OF COLUMBIA                    58         97        3926    34999
15 000 56 000 WY WYOMING                                 44         74        1811    16999
15 000 50 000 VT VERMONT                                 43         60        1197    20832
15 000 54 000 WV WEST VIRGINIA                           42         75        1402    16874
15 000 46 000 SD SOUTH DAKOTA                            41         76        1708    17082
15 000 38 000 ND NORTH DAKOTA                            30         63        1349    29374
16 000 96 000 ID ID Total Mig - US & For              25708      53219     1141855    24372
16 000 97 000 ID ID Total Mig - US                    24964      51916     1123550    24642
16 000 98 000 ID ID Total Mig - Foreign                 744       1303       18305    16882
16 000 16 000 ID ID Non-Migrants                     505181    1174039    27049279    33815
16 000 06 000 CA CALIFORNIA                            4576       9589      236005    26348
16 000 53 000 WA WASHINGTON                            4167       7967      175134    24251
16 000 49 000 UT UTAH                                  2218       5489       92591    27532
16 000 41 000 OR OREGON                                2108       4240       82880    21198
16 000 32 000 NV NEVADA                                1274       2710       56887    25993
16 000 04 000 AZ ARIZONA                               1247       2686       57402    25378
16 000 30 000 MT MONTANA                                966       1883       34044    20716
16 000 08 000 CO COLORADO                               808       1692       40309    26181
16 000 48 000 TX TEXAS                                  794       1790       36469    23473
16 000 57 000 FR Foreign                                744       1303       18305    16882
16 000 56 000 WY WYOMING                                579       1173       25249    28519
16 000 12 000 FL FLORIDA                                497       1006       20981    23943
16 000 02 000 AK ALASKA                                 450        951       19882    27726
16 000 51 000 VA VIRGINIA                               340        777       20346    36166
16 000 17 000 IL ILLINOIS                               266        502       13941    23870
16 000 26 000 MI MICHIGAN                               262        477        9369    19296
16 000 35 000 NM NEW MEXICO                             253        558       11964    33087
16 000 39 000 OH OHIO                                   240        505       12647    22291
16 000 37 000 NC NORTH CAROLINA                         235        525       11844    33035
16 000 36 000 NY NEW YORK                               233        407       10907    23815
16 000 27 000 MN MINNESOTA                              228        427       10460    23970
16 000 29 000 MO MISSOURI                               227        464        8627    22410
16 000 55 000 WI WISCONSIN                              211        388       10953    23552
16 000 42 000 PA PENNSYLVANIA                           204        391       10960    24117
16 000 13 000 GA GEORGIA                                203        455        8171    21441
16 000 15 000 HI HAWAII                                 179        367        9284    25555
16 000 20 000 KS KANSAS                                 170        395        6796    21841
16 000 47 000 TN TENNESSEE                              170        391        7110    22023
16 000 24 000 MD MARYLAND                               140        280        6400    31562
16 000 40 000 OK OKLAHOMA                               138        259        5257    21110
16 000 18 000 IN INDIANA                                131        288        5290    23213
16 000 31 000 NE NEBRASKA                               130        273        5587    23332
16 000 46 000 SD SOUTH DAKOTA                           125        220        4404    20832
16 000 19 000 IA IOWA                                   123        276        4884    20249
16 000 21 000 KY KENTUCKY                               115        255        4383    18213
16 000 05 000 AR ARKANSAS                               105        235        4116    23845
16 000 22 000 LA LOUISIANA                              105        186        5147    23749
16 000 38 000 ND NORTH DAKOTA                           104        201        4760    23541
16 000 25 000 MA MASSACHUSETTS                           94        172        3999    22499
16 000 45 000 SC SOUTH CAROLINA                          92        179        3993    20499
16 000 01 000 AL ALABAMA                                 79        170        3123    28332
16 000 28 000 MS MISSISSIPPI                             64        128        1928    23570
16 000 09 000 CT CONNECTICUT                             62        108        4399    22142
16 000 34 000 NJ NEW JERSEY                              59        125        5618    39999
16 000 33 000 NH NEW HAMPSHIRE                           41         78        1583    18863
16 000 23 000 ME MAINE                                   39         72        1365    29999
16 000 50 000 VT VERMONT                                 33         69        2844    21249
16 000 54 000 WV WEST VIRGINIA                           27         49        1000    18124
16 000 10 000 DE DELAWARE                                19         39         682    19999
16 000 11 000 DC DISTRICT OF COLUMBIA                    18         21         987    34999
16 000 44 000 RI RHODE ISLAND                            16         28         590    19999
17 000 96 000 IL IL Total Mig - US & For             112836     192433     5637588    24037
17 000 97 000 IL IL Total Mig - US                   103712     180856     5437422    25710
17 000 98 000 IL IL Total Mig - Foreign                9124      11577      200166     5121
17 000 17 000 IL IL Non-Migrants                    4794976   10476554   315076125    37539
17 000 57 000 FR Foreign                               9124      11577      200166     5121
17 000 18 000 IN INDIANA                               8965      16126      388705    24246
17 000 06 000 CA CALIFORNIA                            7816      13636      455699    29523
17 000 12 000 FL FLORIDA                               7463      12735      346126    23065
17 000 55 000 WI WISCONSIN                             7383      12519      331065    24501
17 000 29 000 MO MISSOURI                              7263      12644      306655    23837
17 000 26 000 MI MICHIGAN                              7139      11177      380979    25879
17 000 48 000 TX TEXAS                                 5287      10211      300169    27027
17 000 39 000 OH OHIO                                  4443       7158      255835    26714
17 000 19 000 IA IOWA                                  4285       7428      166189    22065
17 000 36 000 NY NEW YORK                              3688       5648      296057    34128
17 000 13 000 GA GEORGIA                               2836       5551      137111    23433
17 000 27 000 MN MINNESOTA                             2687       4519      151667    22783
17 000 04 000 AZ ARIZONA                               2681       4547      130417    25044
17 000 51 000 VA VIRGINIA                              2511       4562      163794    36191
17 000 47 000 TN TENNESSEE                             2257       4401       99181    21145
17 000 42 000 PA PENNSYLVANIA                          2111       3594      148753    30274
17 000 37 000 NC NORTH CAROLINA                        2075       3774      108699    27991
17 000 08 000 CO COLORADO                              1963       3346      104370    26999
17 000 21 000 KY KENTUCKY                              1619       3066       80799    21943
17 000 25 000 MA MASSACHUSETTS                         1607       2342      116585    35411
17 000 34 000 NJ NEW JERSEY                            1519       2820      129232    42076
17 000 53 000 WA WASHINGTON                            1444       2632       81672    27916
17 000 24 000 MD MARYLAND                              1272       2123       79332    34420
17 000 32 000 NV NEVADA                                1212       2111       63498    24294
17 000 20 000 KS KANSAS                                1182       2095       60280    25537
17 000 05 000 AR ARKANSAS                               890       1814       46394    18325
17 000 01 000 AL ALABAMA                                861       1746       41018    20753
17 000 45 000 SC SOUTH CAROLINA                         836       1545       39659    25892
17 000 28 000 MS MISSISSIPPI                            784       1553       22412    15574
17 000 31 000 NE NEBRASKA                               780       1388       36207    24461
17 000 40 000 OK OKLAHOMA                               732       1394       28131    22120
17 000 22 000 LA LOUISIANA                              728       1280       33567    21007
17 000 09 000 CT CONNECTICUT                            725       1286       82057    40749
17 000 41 000 OR OREGON                                 553        873       25715    23590
17 000 11 000 DC DISTRICT OF COLUMBIA                   535        642       37078    43420
17 000 35 000 NM NEW MEXICO                             481        861       21382    23719
17 000 15 000 HI HAWAII                                 462        896       18695    27737
17 000 49 000 UT UTAH                                   428        895       20063    25624
17 000 16 000 ID IDAHO                                  232        471       10723    23181
17 000 46 000 SD SOUTH DAKOTA                           220        371        8687    22142
17 000 02 000 AK ALASKA                                 213        410        9310    27499
17 000 33 000 NH NEW HAMPSHIRE                          205        339       12472    28025
17 000 54 000 WV WEST VIRGINIA                          200        352        7949    22360
17 000 30 000 MT MONTANA                                184        307        5786    18803
17 000 38 000 ND NORTH DAKOTA                           181        325        7633    22916
17 000 23 000 ME MAINE                                  180        282        6753    20587
17 000 44 000 RI RHODE ISLAND                           166        268        8087    28610
17 000 10 000 DE DELAWARE                               165        341       11794    41749
17 000 56 000 WY WYOMING                                141        264        5348    23437
17 000 50 000 VT VERMONT                                122        188        7631    18999
18 000 96 000 IN IN Total Mig - US & For              61045     117927     2589452    23283
18 000 97 000 IN IN Total Mig - US                    58175     114175     2553694    24266
18 000 98 000 IN IN Total Mig - Foreign                2870       3752       35758     4983
18 000 18 000 IN IN Non-Migrants                    2419663    5311303   130951550    33664
18 000 17 000 IL ILLINOIS                             10945      22523      480747    26698
18 000 39 000 OH OHIO                                  5397      10122      249398    25333
18 000 21 000 KY KENTUCKY                              5026       9630      180593    23509
18 000 26 000 MI MICHIGAN                              4976       9764      210081    24181
18 000 12 000 FL FLORIDA                               4925       8860      186579    20774
18 000 06 000 CA CALIFORNIA                            2871       5655      127877    24044
18 000 57 000 FR Foreign                               2870       3752       35758     4983
18 000 48 000 TX TEXAS                                 2300       4705      108281    23092
18 000 47 000 TN TENNESSEE                             1707       3437       63457    20273
18 000 13 000 GA GEORGIA                               1432       2893       56884    20117
18 000 36 000 NY NEW YORK                              1236       2337       55613    23490
18 000 51 000 VA VIRGINIA                              1230       2504       71462    31620
18 000 37 000 NC NORTH CAROLINA                        1213       2429       51796    22864
18 000 29 000 MO MISSOURI                              1203       2335       48852    21343
18 000 04 000 AZ ARIZONA                               1122       2129       48697    26147
18 000 55 000 WI WISCONSIN                             1070       2055       51446    25699
18 000 42 000 PA PENNSYLVANIA                          1052       2102       58601    26020
18 000 08 000 CO COLORADO                               770       1453       35339    27777
18 000 27 000 MN MINNESOTA                              679       1317       38615    23775
18 000 45 000 SC SOUTH CAROLINA                         594       1220       26881    24736
18 000 53 000 WA WASHINGTON                             580       1161       25785    24358
18 000 24 000 MD MARYLAND                               573       1119       29852    31914
18 000 01 000 AL ALABAMA                                568       1155       23441    21089
18 000 19 000 IA IOWA                                   548       1100       32481    25131
18 000 34 000 NJ NEW JERSEY                             509       1005       33165    28683
18 000 32 000 NV NEVADA                                 488        918       21006    25293
18 000 20 000 KS KANSAS                                 456        988       22003    25267
18 000 40 000 OK OKLAHOMA                               415        867       16555    22072
18 000 28 000 MS MISSISSIPPI                            391        813       12121    18778
18 000 25 000 MA MASSACHUSETTS                          388        687       30692    30099
18 000 05 000 AR ARKANSAS                               373        757       13320    19694
18 000 22 000 LA LOUISIANA                              357        704       15526    23749
18 000 41 000 OR OREGON                                 250        475        9666    25693
18 000 09 000 CT CONNECTICUT                            249        533       18703    39999
18 000 49 000 UT UTAH                                   248        580       10692    21817
18 000 35 000 NM NEW MEXICO                             242        466       10513    23213
18 000 31 000 NE NEBRASKA                               241        484       12382    26874
18 000 54 000 WV WEST VIRGINIA                          221        448        9870    23749
18 000 15 000 HI HAWAII                                 199        364        6806    22499
18 000 02 000 AK ALASKA                                 133        246        4835    25249
18 000 30 000 MT MONTANA                                119        215        3589    19624
18 000 23 000 ME MAINE                                  114        210        3841    19582
18 000 16 000 ID IDAHO                                  108        217        3396    19037
18 000 10 000 DE DELAWARE                                99        194        5358    29166
18 000 33 000 NH NEW HAMPSHIRE                           98        171        5111    27272
18 000 56 000 WY WYOMING                                 97        180        4346    23570
18 000 11 000 DC DISTRICT OF COLUMBIA                    95        131        4821    31345
18 000 46 000 SD SOUTH DAKOTA                            77        147        2973    19062
18 000 38 000 ND NORTH DAKOTA                            76        144        3272    31666
18 000 44 000 RI RHODE ISLAND                            72        145        4643    31249
18 000 50 000 VT VERMONT                                 43         81        1730    26666
19 000 96 000 IA IA Total Mig - US & For              33814      63330     1404389    23990
19 000 97 000 IA IA Total Mig - US                    31788      60891     1366856    25131
19 000 98 000 IA IA Total Mig - Foreign                2026       2439       37533     8915
19 000 19 000 IA IA Non-Migrants                    1141025    2473703    64688372    36249
19 000 17 000 IL ILLINOIS                              5232       9590      203832    21135
19 000 31 000 NE NEBRASKA                              3057       5889      115085    25445
19 000 27 000 MN MINNESOTA                             2403       4345      106741    25775
19 000 57 000 FR Foreign                               2026       2439       37533     8915
19 000 06 000 CA CALIFORNIA                            1833       3463       75557    25091
19 000 29 000 MO MISSOURI                              1807       3549       70067    23225
19 000 48 000 TX TEXAS                                 1591       3160       75149    26891
19 000 55 000 WI WISCONSIN                             1497       2722       66503    26400
19 000 12 000 FL FLORIDA                               1197       2153       46575    22709
19 000 04 000 AZ ARIZONA                                953       1825       42920    28813
19 000 08 000 CO COLORADO                               937       1735       43129    25328
19 000 46 000 SD SOUTH DAKOTA                           886       1623       32633    22999
19 000 20 000 KS KANSAS                                 817       1588       45642    30760
19 000 26 000 MI MICHIGAN                               715       1529       37455    29642
19 000 18 000 IN INDIANA                                590       1302       29814    26388
19 000 39 000 OH OHIO                                   574       1088       29355    30916
19 000 37 000 NC NORTH CAROLINA                         571       1130       26905    27812
19 000 53 000 WA WASHINGTON                             504       1008       21954    28546
19 000 36 000 NY NEW YORK                               483        869       21212    25249
19 000 51 000 VA VIRGINIA                               464        931       22154    31704
19 000 47 000 TN TENNESSEE                              430        871       16418    24309
19 000 13 000 GA GEORGIA                                425        922       22607    28189
19 000 42 000 PA PENNSYLVANIA                           374        707       17882    30728
19 000 40 000 OK OKLAHOMA                               325        702       12421    23610
19 000 05 000 AR ARKANSAS                               291        594       10229    19796
19 000 32 000 NV NEVADA                                 288        542       11320    25832
19 000 34 000 NJ NEW JERSEY                             278        528       15758    38499
19 000 24 000 MD MARYLAND                               246        474       13266    31153
19 000 41 000 OR OREGON                                 244        439        8453    21093
19 000 25 000 MA MASSACHUSETTS                          230        398       12441    34404
19 000 21 000 KY KENTUCKY                               215        480       10695    25454
19 000 09 000 CT CONNECTICUT                            213        354        9917    35624
19 000 38 000 ND NORTH DAKOTA                           190        320        8141    27499
19 000 35 000 NM NEW MEXICO                             186        375        7342    23332
19 000 49 000 UT UTAH                                   186        482        6832    24218
19 000 45 000 SC SOUTH CAROLINA                         177        373        7437    23499
19 000 22 000 LA LOUISIANA                              168        350        7549    21666
19 000 01 000 AL ALABAMA                                167        394       12169    28392
19 000 28 000 MS MISSISSIPPI                            138        289        5206    21499
19 000 56 000 WY WYOMING                                137        287        4833    19642
19 000 15 000 HI HAWAII                                 129        231        5236    21345
19 000 16 000 ID IDAHO                                  122        277        4618    27499
19 000 30 000 MT MONTANA                                106        229        3250    19264
19 000 02 000 AK ALASKA                                  94        189        4480    33213
19 000 23 000 ME MAINE                                   65        139        2180    20713
19 000 33 000 NH NEW HAMPSHIRE                           61        108        3042    32499
19 000 54 000 WV WEST VIRGINIA                           54        118        3583    21666
19 000 10 000 DE DELAWARE                                47         95        3375    46249
19 000 11 000 DC DISTRICT OF COLUMBIA                    38         47        1872    34999
19 000 50 000 VT VERMONT                                 29         47         761    19499
19 000 44 000 RI RHODE ISLAND                            24         31         864    16249
20 000 96 000 KS KS Total Mig - US & For              39866      80017     1698354    25086
20 000 97 000 KS KS Total Mig - US                    37842      76403     1644699    25619
20 000 98 000 KS KS Total Mig - Foreign                2024       3614       53655    16756
20 000 20 000 KS KS Non-Migrants                    1018723    2241185    59755733    35021
20 000 29 000 MO MISSOURI                              9478      17091      380595    27126
20 000 48 000 TX TEXAS                                 3133       6881      140989    24781
20 000 40 000 OK OKLAHOMA                              2405       5029       83136    22771
20 000 06 000 CA CALIFORNIA                            2268       4629       92008    24339
20 000 57 000 FR Foreign                               2024       3614       53655    16756
20 000 08 000 CO COLORADO                              1724       3534       68521    24084
20 000 31 000 NE NEBRASKA                              1458       2806       63671    24132
20 000 12 000 FL FLORIDA                               1410       2722       60325    23668
20 000 17 000 IL ILLINOIS                              1175       2383       67188    25853
20 000 04 000 AZ ARIZONA                                971       2015       42101    26179
20 000 19 000 IA IOWA                                   884       1650       41831    25932
20 000 13 000 GA GEORGIA                                833       1920       38734    28506
20 000 51 000 VA VIRGINIA                               710       1662       39596    34604
20 000 05 000 AR ARKANSAS                               675       1375       28911    21666
20 000 37 000 NC NORTH CAROLINA                         647       1489       29735    26499
20 000 26 000 MI MICHIGAN                               639       1320       31598    22154
20 000 36 000 NY NEW YORK                               628       1243       28337    23530
20 000 53 000 WA WASHINGTON                             613       1355       29097    27456
20 000 39 000 OH OHIO                                   568       1167       26979    27030
20 000 47 000 TN TENNESSEE                              558       1228       25214    25178
20 000 27 000 MN MINNESOTA                              538       1046       25322    23653
20 000 18 000 IN INDIANA                                483        987       21377    23028
20 000 21 000 KY KENTUCKY                               467       1179       20807    33016
20 000 42 000 PA PENNSYLVANIA                           425        919       31211    27499
20 000 55 000 WI WISCONSIN                              408        822       18888    23818
20 000 32 000 NV NEVADA                                 369        734       16561    24772
20 000 35 000 NM NEW MEXICO                             369        784       12757    25134
20 000 22 000 LA LOUISIANA                              351        814       13458    27356
20 000 01 000 AL ALABAMA                                343        784       16251    28082
20 000 24 000 MD MARYLAND                               314        634       17965    32856
20 000 45 000 SC SOUTH CAROLINA                         275        624       12791    32221
20 000 46 000 SD SOUTH DAKOTA                           272        492       11120    22580
20 000 41 000 OR OREGON                                 239        451        8350    21499
20 000 34 000 NJ NEW JERSEY                             234        481       15643    31999
20 000 25 000 MA MASSACHUSETTS                          223        407       10565    25454
20 000 49 000 UT UTAH                                   219        546        8876    24249
20 000 28 000 MS MISSISSIPPI                            209        459        7620    19187
20 000 02 000 AK ALASKA                                 179        417        7462    29347
20 000 15 000 HI HAWAII                                 179        398        7078    27030
20 000 56 000 WY WYOMING                                169        313        9339    28749
20 000 16 000 ID IDAHO                                  137        307        4729    21911
20 000 38 000 ND NORTH DAKOTA                           129        243        4454    21249
20 000 30 000 MT MONTANA                                120        242        4453    24166
20 000 09 000 CT CONNECTICUT                             97        203        5666    28635
20 000 23 000 ME MAINE                                   60        114        1952    18749
20 000 54 000 WV WEST VIRGINIA                           59        117        2348    24499
20 000 33 000 NH NEW HAMPSHIRE                           53        108        2473    24999
20 000 11 000 DC DISTRICT OF COLUMBIA                    43         83        2564    38124
20 000 44 000 RI RHODE ISLAND                            37         75        1558    31249
20 000 10 000 DE DELAWARE                                35         72        1484    24999
20 000 50 000 VT VERMONT                                 30         49        1010    16499
21 000 96 000 KY KY Total Mig - US & For              46464      91856     1877370    22984
21 000 97 000 KY KY Total Mig - US                    44710      88647     1838928    23227
21 000 98 000 KY KY Total Mig - Foreign                1754       3209       38443    17583
21 000 21 000 KY KY Non-Migrants                    1486009    3241396    75302651    31573
21 000 39 000 OH OHIO                                  6892      12305      263972    23765
21 000 18 000 IN INDIANA                               5412      10004      190878    21912
21 000 47 000 TN TENNESSEE                             4546       9532      154716    21052
21 000 12 000 FL FLORIDA                               3873       7292      145274    19834
21 000 17 000 IL ILLINOIS                              1999       3880       86793    22170
21 000 48 000 TX TEXAS                                 1924       4313       89399    26578
21 000 57 000 FR Foreign                               1754       3209       38443    17583
21 000 06 000 CA CALIFORNIA                            1674       3335       80928    26086
21 000 26 000 MI MICHIGAN                              1664       3442       68882    21301
21 000 13 000 GA GEORGIA                               1568       3432       69671    23694
21 000 37 000 NC NORTH CAROLINA                        1364       2797       52921    23344
21 000 51 000 VA VIRGINIA                              1352       2787       63787    26074
21 000 36 000 NY NEW YORK                              1022       2078       49275    23426
21 000 29 000 MO MISSOURI                               854       1755       35750    23733
21 000 42 000 PA PENNSYLVANIA                           803       1556       38146    24799
21 000 54 000 WV WEST VIRGINIA                          787       1568       28487    21191
21 000 01 000 AL ALABAMA                                750       1612       31783    22499
21 000 45 000 SC SOUTH CAROLINA                         665       1354       25721    23321
21 000 04 000 AZ ARIZONA                                559       1067       25040    24122
21 000 08 000 CO COLORADO                               474       1005       20688    29608
21 000 24 000 MD MARYLAND                               464        932       24901    31018
21 000 53 000 WA WASHINGTON                             461       1053       21444    29043
21 000 55 000 WI WISCONSIN                              422        799       20759    24017
21 000 22 000 LA LOUISIANA                              419        896       16559    25449
21 000 28 000 MS MISSISSIPPI                            379        811       14282    22777
21 000 34 000 NJ NEW JERSEY                             362        702       20578    31405
21 000 40 000 OK OKLAHOMA                               350        773       11702    24701
21 000 05 000 AR ARKANSAS                               334        724       30790    23213
21 000 20 000 KS KANSAS                                 328        711       16516    23541
21 000 32 000 NV NEVADA                                 309        583       12517    27018
21 000 25 000 MA MASSACHUSETTS                          277        521       18431    29210
21 000 27 000 MN MINNESOTA                              263        486       12568    23878
21 000 19 000 IA IOWA                                   248        517       10643    24317
21 000 09 000 CT CONNECTICUT                            196        397       11894    28749
21 000 41 000 OR OREGON                                 181        350        7284    22968
21 000 02 000 AK ALASKA                                 166        432        6847    31166
21 000 15 000 HI HAWAII                                 159        353        6206    24443
21 000 49 000 UT UTAH                                   155        372        7657    27832
21 000 35 000 NM NEW MEXICO                             144        291        5610    23749
21 000 31 000 NE NEBRASKA                               137        301        7396    23928
21 000 33 000 NH NEW HAMPSHIRE                          107        206        5086    23635
21 000 23 000 ME MAINE                                  106        218        3559    18823
21 000 10 000 DE DELAWARE                                83        180        4044    24772
21 000 16 000 ID IDAHO                                   75        182        1833    20832
21 000 56 000 WY WYOMING                                 71        127        2933    24749
21 000 30 000 MT MONTANA                                 68        127        2358    17499
21 000 11 000 DC DISTRICT OF COLUMBIA                    59         87        2501    33124
21 000 46 000 SD SOUTH DAKOTA                            54        121        2221    21874
21 000 50 000 VT VERMONT                                 54         94        1591    16785
21 000 38 000 ND NORTH DAKOTA                            49         98        2537    21666
21 000 44 000 RI RHODE ISLAND                            48         89        3569    38332
22 000 96 000 LA LA Total Mig - US & For              46375      92405     1740429    21120
22 000 97 000 LA LA Total Mig - US                    44471      89308     1689001    21376
22 000 98 000 LA LA Total Mig - Foreign                1904       3097       51428    15376
22 000 22 000 LA LA Non-Migrants                    1461744    3239884    74975478    29859
22 000 48 000 TX TEXAS                                12425      26218      437385    18966
22 000 28 000 MS MISSISSIPPI                           3825       7838      137961    22521
22 000 12 000 FL FLORIDA                               3210       6038      120225    23062
22 000 13 000 GA GEORGIA                               2771       5933       86205    18706
22 000 06 000 CA CALIFORNIA                            2406       4501      104721    22226
22 000 57 000 FR Foreign                               1904       3097       51428    15376
22 000 01 000 AL ALABAMA                               1520       3089       60704    24388
22 000 05 000 AR ARKANSAS                              1457       3080       51527    20751
22 000 47 000 TN TENNESSEE                             1350       2714       47916    22265
22 000 37 000 NC NORTH CAROLINA                        1105       2255       39967    21999
22 000 51 000 VA VIRGINIA                              1065       2151       51955    27785
22 000 36 000 NY NEW YORK                              1050       1783       53326    23033
22 000 17 000 IL ILLINOIS                               833       1531       31056    19608
22 000 26 000 MI MICHIGAN                               806       1567       29972    18875
22 000 29 000 MO MISSOURI                               765       1524       25664    21432
22 000 40 000 OK OKLAHOMA                               706       1470       28605    23957
22 000 39 000 OH OHIO                                   686       1309       29933    23661
22 000 08 000 CO COLORADO                               651       1253       26552    24963
22 000 42 000 PA PENNSYLVANIA                           561       1007       25219    22547
22 000 53 000 WA WASHINGTON                             542       1024       22795    23874
22 000 45 000 SC SOUTH CAROLINA                         538       1127       21595    23461
22 000 04 000 AZ ARIZONA                                497        977       18467    24942
22 000 18 000 IN INDIANA                                497        972       18787    21734
22 000 24 000 MD MARYLAND                               481        886       18806    23154
22 000 21 000 KY KENTUCKY                               462       1002       17801    23680
22 000 32 000 NV NEVADA                                 364        714       11947    21102
22 000 25 000 MA MASSACHUSETTS                          336        533       15582    24999
22 000 34 000 NJ NEW JERSEY                             332        619       20714    23695
22 000 20 000 KS KANSAS                                 329        705       11521    19114
22 000 55 000 WI WISCONSIN                              306        543       10953    22120
22 000 35 000 NM NEW MEXICO                             249        490        9844    23299
22 000 27 000 MN MINNESOTA                              242        458        8184    20832
22 000 15 000 HI HAWAII                                 200        415        7070    24910
22 000 41 000 OR OREGON                                 199        336        6450    19137
22 000 31 000 NE NEBRASKA                               182        368        8680    26175
22 000 02 000 AK ALASKA                                 173        430        8269    33610
22 000 19 000 IA IOWA                                   164        294        6688    23249
22 000 09 000 CT CONNECTICUT                            160        273        8037    23970
22 000 49 000 UT UTAH                                   134        277        6186    22332
22 000 11 000 DC DISTRICT OF COLUMBIA                   125        168        7049    39999
22 000 54 000 WV WEST VIRGINIA                          111        209        4328    19230
22 000 23 000 ME MAINE                                   95        160        2969    19062
22 000 56 000 WY WYOMING                                 86        171        3908    31499
22 000 16 000 ID IDAHO                                   79        144        3072    24999
22 000 10 000 DE DELAWARE                                70        126        3224    24374
22 000 30 000 MT MONTANA                                 68        136        2701    18749
22 000 44 000 RI RHODE ISLAND                            68        132        2712    21999
22 000 33 000 NH NEW HAMPSHIRE                           60        105        2055    21999
22 000 46 000 SD SOUTH DAKOTA                            47         98        6035    22499
22 000 38 000 ND NORTH DAKOTA                            44         97        1830    37499
22 000 50 000 VT VERMONT                                 39         58        1849    21666
23 000 96 000 ME ME Total Mig - US & For              15124      26210      745505    24857
23 000 97 000 ME ME Total Mig - US                    14481      25291      711709    25577
23 000 98 000 ME ME Total Mig - Foreign                 643        919       33796    12265
