04 000 24 000 MD MARYLAND                              1064       1972       64855    33647
04 000 16 000 ID IDAHO                                  961       1906       40794    23457
04 000 40 000 OK OKLAHOMA                               956       1867       36496    23008
04 000 47 000 TN TENNESSEE                              947       1742       41203    24749
04 000 31 000 NE NEBRASKA                               892       1484       41728    26158
04 000 15 000 HI HAWAII                                 812       1564       38995    26328
04 000 09 000 CT CONNECTICUT                            714       1264       49390    33749
04 000 02 000 AK ALASKA                                 690       1351       28443    25516
04 000 30 000 MT MONTANA                                689       1152       27323    21552
04 000 22 000 LA LOUISIANA                              535       1004       26993    25118
04 000 45 000 SC SOUTH CAROLINA                         524       1000       21761    24394
04 000 46 000 SD SOUTH DAKOTA                           516        885       22069    25669
04 000 21 000 KY KENTUCKY                               507       1018       27187    25155
04 000 05 000 AR ARKANSAS                               489        993       20059    22722
04 000 56 000 WY WYOMING                                482        898       20045    24627
04 000 01 000 AL ALABAMA                                457        915       20212    25864
04 000 33 000 NH NEW HAMPSHIRE                          400        701       19436    24814
04 000 38 000 ND NORTH DAKOTA                           381        643       17192    24147
04 000 23 000 ME MAINE                                  343        580       13894    20640
04 000 28 000 MS MISSISSIPPI                            341        650       14587    23888
04 000 50 000 VT VERMONT                                198        336        8852    25749
04 000 10 000 DE DELAWARE                               189        342       10788    31249
04 000 54 000 WV WEST VIRGINIA                          186        377        9301    25191
04 000 44 000 RI RHODE ISLAND                           173        277        7877    26470
04 000 11 000 DC DISTRICT OF COLUMBIA                   143        199       10672    37142
05 000 96 000 AR AR Total Mig - US & For              32425      68360     1292035    22385
05 000 97 000 AR AR Total Mig - US                    31547      66971     1273456    22682
05 000 98 000 AR AR Total Mig - Foreign                 878       1389       18578    11012
05 000 05 000 AR AR Non-Migrants                     903746    2030965    41869535    28798
05 000 48 000 TX TEXAS                                 5197      10820      214877    23099
05 000 40 000 OK OKLAHOMA                              2919       6913       99346    22357
05 000 29 000 MO MISSOURI                              2697       5603       93071    19528
05 000 06 000 CA CALIFORNIA                            2660       5949      104842    21989
05 000 47 000 TN TENNESSEE                             1751       3489       64830    22110
05 000 12 000 FL FLORIDA                               1640       3126       62999    22399
05 000 22 000 LA LOUISIANA                             1450       3117       62503    24678
05 000 17 000 IL ILLINOIS                              1236       2553       51905    19560
05 000 28 000 MS MISSISSIPPI                           1003       2144       27390    22800
05 000 57 000 FR Foreign                                878       1389       18578    11012
05 000 20 000 KS KANSAS                                 699       1420       32098    22999
05 000 13 000 GA GEORGIA                                681       1504       30412    24954
05 000 04 000 AZ ARIZONA                                645       1302       26250    23877
05 000 26 000 MI MICHIGAN                               609       1288       22783    19384
